date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:20:12	942994/942994	---M--	200	added ('OK')	image/jpeg	etag:%22c954c7052ca8578042df0404dad4b82c%22	https://a.storyblok.com/f/329657/1536x2304/7f455457e7/moodks104225-p15031ks104224-p15036ks104228-p150311.jpg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/1536x2304/7f455457e7/moodks104225-p15031ks104224-p15036ks104228-p150311.jpg	(from https://www.babyshop.com/sv-se)
16:20:12	242819/242819	---M--	200	added ('OK')	image/jpeg	etag:%2278a3518c7898ff5743d2db3ba1545abb%22	https://a.storyblok.com/f/329657/1080x1350/db308d3a42/joolz-box.jpeg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/1080x1350/db308d3a42/joolz-box.jpg	(from https://www.babyshop.com/sv-se)
16:20:13	493616/493616	---M--	200	added ('OK')	image/jpeg	etag:%226b33485654b2934880c55b98a9b50d3c%22	https://a.storyblok.com/f/329657/1536x1536/22dfc7d509/holiday_shop_girls_konges_slojd.jpg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/1536x1536/22dfc7d509/holiday_shop_girls_konges_slojd.jpg	(from https://www.babyshop.com/sv-se)
16:20:13	337285/337285	---M--	200	added ('OK')	image/jpeg	etag:%22dba75f13873e7f3eda401969cc711edd%22	https://a.storyblok.com/f/329657/1200x1200/4e21f3a4ea/dark-green-christmas.jpg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/1200x1200/4e21f3a4ea/dark-green-christmas.jpg	(from https://www.babyshop.com/sv-se)
16:20:13	356387/356387	---M--	200	added ('OK')	image/jpeg	etag:%226d3120f8e145b3e9a9b0ea1ca5824444%22	https://a.storyblok.com/f/329657/1200x1200/b472b44d47/molo_aw25_ski_831_jh_srgb_high.jpg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/1200x1200/b472b44d47/molo_aw25_ski_831_jh_srgb_high.jpg	(from https://www.babyshop.com/sv-se)
16:20:14	260256/260256	---M--	200	added ('OK')	image/jpeg	etag:%2227f27d69ebe920d56ac3c9bd4dd7b70b%22	https://a.storyblok.com/f/329657/1080x1080/4e4f526df3/hp_box_huttelihut.jpg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/1080x1080/4e4f526df3/hp_box_huttelihut.jpg	(from https://www.babyshop.com/sv-se)
16:20:14	197776/197776	---M--	200	added ('OK')	image/jpeg	etag:%2237fc51cf99809c1fe399083311cd1940%22	https://a.storyblok.com/f/329657/1200x1200/3152281de1/kuling_winter.jpg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/1200x1200/3152281de1/kuling_winter.jpg	(from https://www.babyshop.com/sv-se)
16:20:15	959511/959511	---M--	200	added ('OK')	image/jpeg	etag:%22fef626c7bac248ef9efd14db1842390b%22	https://a.storyblok.com/f/329657/1500x2250/3e2dbb48b7/stoy.jpg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/1500x2250/3e2dbb48b7/stoy.jpg	(from https://www.babyshop.com/sv-se)
16:20:15	393932/393932	---M--	200	added ('OK')	image/jpeg	etag:%22d1a058d2f26f65b3d9407a0c2afa7848%22	https://a.storyblok.com/f/329657/1541x867/3a96abdb1f/bugaboo-hero.jpg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/1541x867/3a96abdb1f/bugaboo-hero.jpg	(from https://www.babyshop.com/sv-se)
16:20:16	253848/253848	---M--	200	added ('OK')	image/jpeg	etag:%22532b03eb09448a646ea9eafdb151b712%22	https://a.storyblok.com/f/329657/3000x1688/5f5c5d951e/kids-concept.jpg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/3000x1688/5f5c5d951e/kids-concept.jpg	(from https://www.babyshop.com/sv-se)
16:20:16	333876/333876	---M--	200	added ('OK')	image/jpeg	etag:%222a3bd4cb462110eead7407ba026c1c33%22	https://a.storyblok.com/f/329657/1200x1600/3747bfed5b/1000999-dollhouse-aiden-1001014-butterfly-green-dress-up-e_12-anim-2-aw25-1.jpg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/1200x1600/3747bfed5b/1000999-dollhouse-aiden-1001014-butterfly-green-dress-up-e_12-anim-2-aw25-1.jpg	(from https://www.babyshop.com/sv-se)
16:20:17	221318/221318	---M--	200	added ('OK')	image/jpeg	etag:%22f4d392f0f621feced98fe41998d81557%22	https://a.storyblok.com/f/329657/1200x1600/e18d9f78fb/dj01658-am-c1-rvb-social.jpg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/1200x1600/e18d9f78fb/dj01658-am-c1-rvb-social.jpg	(from https://www.babyshop.com/sv-se)
16:20:17	303279/303279	---M--	200	added ('OK')	image/jpeg	etag:%223eb57a58a02cb4546161e5622d99e7cb%22	https://a.storyblok.com/f/329657/1200x1600/de33e6ff65/mood_ks103770-s30051_ks103772-p05197_ks103775-p05185_ks103776-p05185_2.jpg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/1200x1600/de33e6ff65/mood_ks103770-s30051_ks103772-p05197_ks103775-p05185_ks103776-p05185_2.jpg	(from https://www.babyshop.com/sv-se)
16:20:18	336505/336505	---M--	200	added ('OK')	image/jpeg	etag:%227f69ba8b6f5f385ec6bd630db0b88ab7%22	https://a.storyblok.com/f/329657/1200x1600/7ba8417a70/3962_ltb-pet-animals_lifestyle13.jpg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/1200x1600/7ba8417a70/3962_ltb-pet-animals_lifestyle13.jpg	(from https://www.babyshop.com/sv-se)
16:20:18	242541/242541	---M--	200	added ('OK')	image/jpeg	etag:%22a20863b7892f7ec5cd839a18c66e22c9%22	https://a.storyblok.com/f/329657/1200x1600/a545e3e79f/850025176415_7.jpg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/1200x1600/a545e3e79f/850025176415_7.jpg	(from https://www.babyshop.com/sv-se)
16:20:18	212194/212194	---M--	200	added ('OK')	image/jpeg	etag:%22027adb1d629f5a4501182281ca956a04%22	https://a.storyblok.com/f/329657/750x1000/0ca83435da/s01133_5.jpg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/750x1000/0ca83435da/s01133_5.jpg	(from https://www.babyshop.com/sv-se)
16:20:19	213293/213293	---M--	200	added ('OK')	image/jpeg	etag:%22669fe85bf57726f9ff3bfa213631ca78%22	https://a.storyblok.com/f/329657/1200x1200/693ccafb92/molo_campaignaw25__opt20_2519_work_srgb_high.jpg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/1200x1200/693ccafb92/molo_campaignaw25__opt20_2519_work_srgb_high.jpg	(from https://www.babyshop.com/sv-se)
16:20:20	373723/373723	---M--	200	added ('OK')	image/jpeg	etag:%22200f81b89ab49464d57b867de8069d37%22	https://a.storyblok.com/f/329657/1200x1200/f3cf6bab98/xmas-countdown-square.jpg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/1200x1200/f3cf6bab98/xmas-countdown-square.jpg	(from https://www.babyshop.com/sv-se)
16:20:20	282961/282961	---M--	200	added ('OK')	image/jpeg	etag:%22b756abcc74b2ee91a56c61a2185a3f83%22	https://a.storyblok.com/f/329657/1200x1200/7193e48bc2/wheat_1-1.jpg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/1200x1200/7193e48bc2/wheat_1-1.jpg	(from https://www.babyshop.com/sv-se)
16:20:21	115647/115647	---M--	200	added ('OK')	image/jpeg	etag:%22af358b46d36bfdb80c6ad13bfdadad68%22	https://a.storyblok.com/f/329657/1024x1024/e6760ce43e/baby-weeks.jpg	C:/Track%20Site/Modelo%20de%20Site%20Danis/a.storyblok.com/f/329657/1024x1024/e6760ce43e/baby-weeks.jpg	(from https://www.babyshop.com/sv-se)
16:20:21	139/139	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2004%20Dec%202025%2019:20:39%20GMT	https://www.babyshop.com/ca10c24a1b9091f.js?dpl=dpl_DYYcUcnb3v5ommbCTqcmiXrMBmEV	C:/Track%20Site/Modelo%20de%20Site%20Danis/www.babyshop.com/ca10c24a1b9091f.c556bd.delayed	(from https://www.babyshop.com/sv-se)
16:20:22	152/152	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2004%20Dec%202025%2019:20:40%20GMT	https://www.babyshop.com/chunks/2195-d798bff74d97ee4c.js?dpl=dpl_DYYcUcnb3v5ommbCTqcmiXrMBmEV	C:/Track%20Site/Modelo%20de%20Site%20Danis/www.babyshop.com/chunks/2195-d798bff74d97ee4c.c756bd.delayed	(from https://www.babyshop.com/sv-se)
16:20:22	295810/295810	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Dec%202025%2019:20:40%20GMT	https://www.babyshop.com/sv-se/ca10c24a1b9091f.js	C:/Track%20Site/Modelo%20de%20Site%20Danis/www.babyshop.com/sv-se/ca10c24a1b9091f.html	(from https://www.babyshop.com/sv-se)
16:20:24	296055/296055	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Dec%202025%2019:20:41%20GMT	https://www.babyshop.com/sv-se/chunks/2195-d798bff74d97ee4c.js	C:/Track%20Site/Modelo%20de%20Site%20Danis/www.babyshop.com/sv-se/chunks/2195-d798bff74d97ee4c.html	(from https://www.babyshop.com/sv-se)
16:20:26	639675/639675	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Dec%202025%2019:20:42%20GMT	https://www.babyshop.com/sv-se/p/douglas-fodrad-regnoverall-lilac-flower-v6905/PM-71959	C:/Track%20Site/Modelo%20de%20Site%20Danis/www.babyshop.com/sv-se/p/douglas-fodrad-regnoverall-lilac-flower-v6905/PM-71959.html	(from https://www.babyshop.com/sv-se)
16:20:27	651895/651895	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Dec%202025%2019:20:43%20GMT	https://www.babyshop.com/sv-se/p/ottawa-fodrat-regnstall-foggy-white-big-apple/PM-71964	C:/Track%20Site/Modelo%20de%20Site%20Danis/www.babyshop.com/sv-se/p/ottawa-fodrat-regnstall-foggy-white-big-apple/PM-71964.html	(from https://www.babyshop.com/sv-se)
16:20:28	556007/556007	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Dec%202025%2019:20:43%20GMT	https://www.babyshop.com/sv-se/p/fsc-100-aktivitetsbord-forest/744407	C:/Track%20Site/Modelo%20de%20Site%20Danis/www.babyshop.com/sv-se/p/fsc-100-aktivitetsbord-forest/744407.html	(from https://www.babyshop.com/sv-se)
16:20:30	543417/543417	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Dec%202025%2019:20:47%20GMT	https://www.babyshop.com/sv-se/p/vintage-trehjuling-med-foraldrahandtag-beige/PM-59633	C:/Track%20Site/Modelo%20de%20Site%20Danis/www.babyshop.com/sv-se/p/vintage-trehjuling-med-foraldrahandtag-beige/PM-59633.html	(from https://www.babyshop.com/sv-se)
16:20:31	664232/664232	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Dec%202025%2019:20:47%20GMT	https://www.babyshop.com/sv-se/p/ottawa-fodrat-regnstall-navy/PM-71967	C:/Track%20Site/Modelo%20de%20Site%20Danis/www.babyshop.com/sv-se/p/ottawa-fodrat-regnstall-navy/PM-71967.html	(from https://www.babyshop.com/sv-se)
16:20:32	541192/541192	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Dec%202025%2019:20:49%20GMT	https://www.babyshop.com/sv-se/p/doktorsvaska/630129	C:/Track%20Site/Modelo%20de%20Site%20Danis/www.babyshop.com/sv-se/p/doktorsvaska/630129.html	(from https://www.babyshop.com/sv-se)
16:20:34	552037/552037	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Dec%202025%2019:20:50%20GMT	https://www.babyshop.com/sv-se/p/fsc-100-classic-scandinavian-leksakskok-vit/PM-66536	C:/Track%20Site/Modelo%20de%20Site%20Danis/www.babyshop.com/sv-se/p/fsc-100-classic-scandinavian-leksakskok-vit/PM-66536.html	(from https://www.babyshop.com/sv-se)
16:20:35	654188/654188	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Dec%202025%2019:20:52%20GMT	https://www.babyshop.com/sv-se/p/ottawa-fodrat-regnstall-walnut-leo-v6925/PM-71971	C:/Track%20Site/Modelo%20de%20Site%20Danis/www.babyshop.com/sv-se/p/ottawa-fodrat-regnstall-walnut-leo-v6925/PM-71971.html	(from https://www.babyshop.com/sv-se)
16:20:36	666549/666549	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Dec%202025%2019:20:53%20GMT	https://www.babyshop.com/sv-se/p/douglas-fodrad-regnoverall-graphic/PM-71957	C:/Track%20Site/Modelo%20de%20Site%20Danis/www.babyshop.com/sv-se/p/douglas-fodrad-regnoverall-graphic/PM-71957.html	(from https://www.babyshop.com/sv-se)
16:20:38	559829/559829	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Dec%202025%2019:20:55%20GMT	https://www.babyshop.com/sv-se/p/10-vintage-springcykel-candy-pink/812921	C:/Track%20Site/Modelo%20de%20Site%20Danis/www.babyshop.com/sv-se/p/10-vintage-springcykel-candy-pink/812921.html	(from https://www.babyshop.com/sv-se)
16:20:39	647448/647448	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Dec%202025%2019:20:55%20GMT	https://www.babyshop.com/sv-se/p/douglas-fodrad-regnoverall-polar-bear/PM-71961	C:/Track%20Site/Modelo%20de%20Site%20Danis/www.babyshop.com/sv-se/p/douglas-fodrad-regnoverall-polar-bear/PM-71961.html	(from https://www.babyshop.com/sv-se)
16:20:49	629404/629404	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Dec%202025%2019:20:58%20GMT	https://www.babyshop.com/sv-se/p/vilnius-fodrade-regnvantar-lilac-flower/PM-71986	C:/Track%20Site/Modelo%20de%20Site%20Danis/www.babyshop.com/sv-se/p/vilnius-fodrade-regnvantar-lilac-flower/PM-71986.html	(from https://www.babyshop.com/sv-se)
